vm_id,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb,telemetry_readings,cpu_typical_utilization_pct,cpu_peak_utilization_pct,cpu_utilization_std_pct,cpu_idle_fraction,cpu_saturation_fraction,memory_typical_utilization_pct,memory_peak_utilization_pct,memory_utilization_std_pct,memory_idle_fraction,memory_saturation_fraction,business_hours_cpu_uplift_pct_points,cpu_burstiness_raw,cpu_burstiness_capped
vm_00684,Interactive,xlarge_16_32,xlarge_32_64,16,32,549,27.45216757741348,82.12,19.919788089217004,0.12750455373406194,0.0,69.07524590163933,85.76,2.7001556767107178,0.0,0.0,26.97244810744811,2.991384915906057,2.991384915906057
vm_00685,Interactive,small_2_4,medium_8_16,2,8,567,27.038730158730157,77.86,19.709016774078513,0.10405643738977072,0.0,68.64641975308642,81.86,2.961726776461272,0.0,0.0,29.46336922013416,2.8795730991405626,2.8795730991405626
vm_00686,Interactive,xlarge_16_32,xlarge_32_64,16,32,558,35.47284946236559,62.13,5.993149166241711,0.0,0.0,41.29888888888889,51.47,1.0326435990761533,0.0,0.0,1.6916609078994398,1.7514803840586852,1.7514803840586852
vm_00687,Interactive,medium_4_8,xlarge_32_64,4,32,557,27.5545960502693,91.78,19.694010165334195,0.118491921005386,0.0017953321364452424,63.328689407540395,84.44,4.3052713513499,0.0,0.0,31.47419315857966,3.330841788882004,3.330841788882004
vm_00688,Interactive,xxlarge_32_64,medium_8_16,32,8,552,27.203677536231886,91.37,20.26815971089698,0.125,0.0018115942028985507,74.34585144927537,90.93,2.0644593425802045,0.0,0.005434782608695652,32.02874341712363,3.3587370633366254,3.3587370633366254
vm_00689,Interactive,large_8_16,large_16_32,8,16,562,27.481957295373668,94.35,20.10355377133685,0.11921708185053381,0.0017793594306049821,64.22932384341637,75.58,2.1830725959320807,0.0,0.0,28.573107410881796,3.4331615825588573,3.4331615825588573
vm_00690,Interactive,large_8_16,xxlarge_64_128,8,64,560,5.074642857142858,12.9,2.4396890944518987,0.48214285714285715,0.0,12.27057142857143,16.05,0.7834299353375057,0.0,0.0,0.015903109656301595,2.542050812865085,2.542050812865085
vm_00691,Interactive,large_8_16,large_16_32,8,16,564,36.04911347517731,61.0,5.894107295533126,0.0,0.0,40.111081560283694,48.69,1.39327988785873,0.0,0.0,1.9522664808578227,1.6921359256727178,1.6921359256727178
vm_00694,Interactive,medium_4_8,medium_8_16,4,8,564,4.929414893617022,14.9,2.5984702792284455,0.5,0.0,14.72351063829787,17.92,0.7969366849477934,0.0,0.0,-0.01616394716394698,3.0226711124059866,3.0226711124059866
vm_00695,Interactive,small_2_4,xxlarge_64_128,2,64,558,34.061075268817206,100.0,30.436038066811175,0.1971326164874552,0.05734767025089606,31.84856630824373,40.47,2.332452132373649,0.0,0.0,46.25446106362773,2.9359026164259014,2.9359026164259014
vm_00696,Interactive,medium_4_8,small_4_8,4,4,552,5.061884057971014,14.12,2.4721461173916284,0.4746376811594203,0.0,21.560253623188405,26.77,0.8243102649321501,0.0,0.0,0.09828571428571475,2.789475191112893,2.789475191112893
vm_00697,Interactive,xxlarge_32_64,large_16_32,32,16,553,36.21915009041591,60.28,6.405365320751587,0.0,0.0,45.471518987341774,54.66,3.02617779324409,0.0,0.0,2.116983189643527,1.6643129352709722,1.6643129352709722
vm_00698,Interactive,xlarge_16_32,xlarge_32_64,16,32,559,27.475080500894453,83.61,20.193564190497188,0.11627906976744186,0.0,68.90549194991056,84.42,1.9754138624102222,0.0,0.0,33.784642254560794,3.043121202038992,3.043121202038992
vm_00699,Interactive,xlarge_16_32,large_16_32,16,16,561,35.739839572192516,60.63,5.994785097655638,0.0,0.0,35.63081996434938,46.26,1.802600018433891,0.0,0.0,1.3207711910922981,1.696426193450889,1.696426193450889
vm_00700,Interactive,small_2_4,medium_8_16,2,8,560,5.072875,14.17,2.3512700755648788,0.5017857142857143,0.0,14.16044642857143,19.17,1.1570069556899614,0.0,0.0,0.02082822085889635,2.7932878298795063,2.7932878298795063
vm_00702,Interactive,xxlarge_32_64,xxlarge_64_128,32,64,556,27.19571942446043,79.51,19.99556565310925,0.12589928057553956,0.0,71.38034172661871,90.31,1.919858494725397,0.0,0.0017985611510791368,26.782208055481462,2.923621867068056,2.923621867068056
vm_00703,Interactive,xxlarge_32_64,xlarge_32_64,32,32,560,5.029071428571429,13.71,2.509467339422028,0.5035714285714286,0.0,15.007089285714285,20.17,0.7556813503613311,0.0,0.0,0.09963853998503769,2.726149388555115,2.726149388555115
vm_00704,Interactive,xlarge_16_32,large_16_32,16,16,555,36.12673873873874,55.7,6.244745632068346,0.0,0.0,35.623693693693696,41.27,1.2068875205397325,0.0,0.0,0.5710810918881464,1.5417943037374928,1.5417943037374928
vm_00705,Interactive,xxlarge_32_64,medium_8_16,32,8,561,5.1256149732620315,14.3,2.532478110480152,0.5062388591800356,0.0,19.468110516934047,23.36,0.8181568976625249,0.0,0.0,0.437301811338509,2.7899091278990915,2.7899091278990915
vm_00706,Interactive,xlarge_16_32,medium_8_16,16,8,542,35.855239852398526,65.92,5.873755992699475,0.0,0.0,37.03608856088561,45.12,0.9960353085861138,0.0,0.0,1.7238509937914088,1.8385039472993596,1.8385039472993596
vm_00707,Interactive,xxlarge_32_64,medium_8_16,32,8,561,26.822745098039213,81.86,19.91688538708824,0.13012477718360071,0.0,63.040035650623885,75.53,2.588482663400839,0.0,0.0,31.887639771034273,3.0518874820901196,3.0518874820901196
vm_00708,Interactive,small_2_4,xlarge_32_64,2,32,564,34.4402304964539,100.0,29.318372075451123,0.16666666666666666,0.03546099290780142,31.386897163120565,45.06,3.5987724051708643,0.0,0.0,50.1680477470029,2.903581031790609,2.903581031790609
vm_00709,Delay-Insensitive,large_8_16,small_4_8,8,4,563,4.151953818827709,10.81,1.9816609602968347,0.6767317939609236,0.0,11.66,13.15,0.0,0.0,0.0,0.2082636212105422,2.6035935060212614,2.6035935060212614
vm_00710,Interactive,xxlarge_32_64,large_16_32,32,16,559,35.879391771019684,63.54,5.805169645365532,0.0,0.0,41.72858676207513,48.34,1.108766293913999,0.0,0.0,1.788691147280673,1.7709330304568374,1.7709330304568374
vm_00711,Interactive,small_2_4,large_16_32,2,16,555,35.728612612612615,60.96,6.013263833767623,0.0,0.0,40.983405405405406,45.3,1.0439708833994803,0.0,0.0,1.403488503277103,1.7061955542735072,1.7061955542735072
vm_00712,Interactive,medium_4_8,xxlarge_64_128,4,64,561,27.24764705882353,93.6,20.284466087471518,0.11229946524064172,0.0017825311942959,70.6514081996435,87.53,2.4514469442709927,0.0,0.0,34.65603463203463,3.4351589991580487,3.4351589991580487
vm_00713,Interactive,xlarge_16_32,small_4_8,16,4,556,26.969064748201436,79.63,19.45899023859434,0.13489208633093525,0.0,74.5401618705036,86.72,1.9235563372981106,0.0,0.0,31.59526483050848,2.9526422493130955,2.9526422493130955
vm_00714,Interactive,medium_4_8,medium_8_16,4,8,563,33.967584369449376,100.0,29.1345974798165,0.17584369449378331,0.03019538188277087,30.764689165186503,41.05,1.8069796571908696,0.0,0.0,49.626982698152915,2.9439832668801884,2.9439832668801884
vm_00715,Interactive,xlarge_16_32,large_16_32,16,16,561,26.999251336898396,84.13,20.03283566536815,0.13368983957219252,0.0,63.07983957219251,77.17,1.9976994293264547,0.0,0.0,26.867751360829057,3.1160123275353246,3.1160123275353246
vm_00716,Interactive,medium_4_8,large_16_32,4,16,557,35.778976660682225,59.64,6.280345915170795,0.0,0.0,40.65052064631957,49.87,0.9877033066488389,0.0,0.0,1.0257149101891585,1.6669006653155294,1.6669006653155294
vm_00717,Interactive,medium_4_8,xxlarge_64_128,4,64,562,27.1023487544484,85.37,20.022797519289714,0.11743772241992882,0.0,71.24928825622776,87.01,2.9443310027942498,0.0,0.0,27.396209609037662,3.149911499311953,3.149911499311953
vm_00718,Interactive,large_8_16,medium_8_16,8,8,557,5.1419210053859965,13.12,2.3896971770634825,0.47755834829443444,0.0,15.170341113105923,22.34,1.5004741667750259,0.0,0.0,0.10644587332566857,2.551575566069028,2.551575566069028
vm_00719,Interactive,small_2_4,small_4_8,2,4,561,36.16483065953654,59.4,5.510388988232108,0.0,0.0,33.864099821746876,42.84,1.434689843541328,0.0,0.0,1.2893069384760523,1.6424796941316915,1.6424796941316915
vm_00720,Interactive,xlarge_16_32,small_4_8,16,4,560,5.053857142857143,13.48,2.459415360437234,0.5160714285714286,0.0,21.079696428571427,25.18,0.7762967089388094,0.0,0.0,0.10338866930171342,2.6672696949995762,2.6672696949995762
vm_00721,Interactive,xlarge_16_32,large_16_32,16,16,562,26.887206405693952,95.31,20.12852912398938,0.11921708185053381,0.005338078291814947,70.64887900355872,85.12,2.408806922739513,0.0,0.0,31.27771706353333,3.5448085815198724,3.5305158581406437
vm_00722,Interactive,small_2_4,small_4_8,2,4,559,5.048461538461539,12.89,2.4219411025380495,0.49552772808586765,0.0,13.642504472271915,17.09,0.3104387395307945,0.0,0.0,-0.09614358974358961,2.5532530854792013,2.5532530854792013
vm_00723,Delay-Insensitive,medium_4_8,large_16_32,4,16,558,54.88801075268817,92.79,11.410146299901792,0.0,0.012544802867383513,47.21817204301075,63.65,2.572473865216941,0.0,0.0,0.7581861348527994,1.690533118755002,1.690533118755002
vm_00724,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4,555,55.269099099099094,100.0,11.546771748634828,0.0,0.04684684684684685,41.8087027027027,56.82,2.4798049540257634,0.0,0.0,1.081759768335644,1.8093292930412546,1.8093292930412546
vm_00725,Interactive,xxlarge_32_64,xlarge_32_64,32,32,557,35.8364631956912,64.89,5.8448644266876615,0.0,0.0,35.75913824057451,46.07,1.3642001545925933,0.0,0.0,2.6273534104507306,1.8107255631131045,1.8107255631131045
vm_00726,Interactive,xxlarge_32_64,large_16_32,32,16,550,34.20985454545454,100.0,30.15630838643765,0.1690909090909091,0.14727272727272728,29.239527272727273,36.91,1.688692749001397,0.0,0.0,46.42000324569945,2.9231343228054443,2.9231343228054443
vm_00728,Interactive,small_2_4,large_16_32,2,16,551,35.81355716878403,64.18,5.9569119254174225,0.0,0.0,33.381506352087115,44.74,2.750726135447217,0.0,0.0,0.791775221238936,1.7920587920805828,1.7920587920805828
vm_00730,Interactive,xlarge_16_32,large_16_32,16,16,560,5.033125,13.19,2.49973903154904,0.48392857142857143,0.0,12.760714285714286,16.88,0.8128030897856773,0.0,0.0,-0.023340648717848467,2.6206382714516328,2.6206382714516328
vm_00731,Interactive,xxlarge_32_64,small_4_8,32,4,559,27.281252236135956,81.03,20.183497230070483,0.11091234347048301,0.0,71.08225402504473,88.88,6.132924185734895,0.0,0.0,33.51307649667406,2.9701715778526476,2.9701715778526476
vm_00732,Interactive,large_8_16,medium_8_16,8,8,558,27.426953405017922,84.77,19.79532036809163,0.12724014336917563,0.0,60.68980286738352,76.04,4.1808116600741,0.0,0.0,32.83664846235419,3.090755241684657,3.090755241684657
vm_00733,Interactive,large_8_16,large_16_32,8,16,557,35.84633752244165,61.52,6.340770884604927,0.0,0.0,44.48843806104129,53.81,1.6024466124919363,0.0,0.0,3.082704641909814,1.716214382054661,1.716214382054661
vm_00734,Interactive,xxlarge_32_64,medium_8_16,32,8,558,27.003440860215054,89.52,19.575438838848044,0.11469534050179211,0.0,76.61775985663083,95.85,4.453934072816124,0.0,0.13620071684587814,33.29812611422912,3.3151330774254175,3.3151330774254175
vm_00735,Interactive,large_8_16,xlarge_32_64,8,32,549,27.16473588342441,86.32,19.871226891850814,0.12750455373406194,0.0,71.16693989071038,82.27,2.2511147518379224,0.0,0.0,30.130911162663757,3.177649154051647,3.177649154051647
vm_00736,Interactive,small_2_4,xlarge_32_64,2,32,560,4.921285714285714,13.92,2.497338574162399,0.5267857142857143,0.0,12.073232142857144,16.52,0.8150290553349143,0.0,0.0,0.2960557915159141,2.8285291300182878,2.8285291300182878
vm_00737,Interactive,xlarge_16_32,xxlarge_64_128,16,64,561,27.029197860962565,95.37,20.453303982968364,0.14260249554367202,0.0035650623885918,76.95012477718359,87.34,3.1076182000464465,0.0,0.0,33.481777617233675,3.5284065953633035,3.5284065953633035
vm_00738,Delay-Insensitive,small_2_4,xlarge_32_64,2,32,563,13.850017761989344,34.45,3.93374625620729,0.010657193605683837,0.0,80.56964476021314,86.15,1.5300296143901944,0.0,0.0,-0.15286904576789517,2.4873614310117524,2.4873614310117524
vm_00739,Interactive,large_8_16,small_4_8,8,4,558,5.066863799283154,15.08,2.4529325180950425,0.492831541218638,0.0,20.32831541218638,25.28,0.8148628509547898,0.0,0.0,-0.08630341880341863,2.9761999922187523,2.9761999922187523
vm_00740,Interactive,xxlarge_32_64,small_4_8,32,4,561,27.343386809269163,91.3,19.674879295557417,0.11942959001782531,0.0017825311942959,66.47527629233511,85.45,4.271370301657727,0.0,0.0,28.844581274994116,3.339015778727532,3.339015778727532
vm_00741,Interactive,small_2_4,xxlarge_64_128,2,64,561,35.629233511586456,57.27,5.950454780100243,0.0,0.0,36.88570409982175,44.28,1.0136219946316387,0.0,0.0,1.3384399906235345,1.6073879327596556,1.6073879327596556
vm_00742,Interactive,small_2_4,medium_8_16,2,8,559,26.967853309481217,83.6,19.741203377597017,0.13953488372093023,0.0,67.51939177101967,81.75,2.405470018379545,0.0,0.0,33.56345298135015,3.099987197372078,3.099987197372078
vm_00743,Interactive,xlarge_16_32,large_16_32,16,16,560,35.69694642857143,58.44,6.095984583905576,0.0,0.0,40.347125,47.73,0.9634035811625258,0.0,0.0,1.4304580593508405,1.6371148192447431,1.6371148192447431
vm_00744,Interactive,medium_4_8,xxlarge_64_128,4,64,563,26.402504440497335,83.74,20.45606408748987,0.15630550621669628,0.0,62.28653641207815,75.31,4.304554474944457,0.0,0.0,32.1390608682098,3.1716688160671556,3.1716688160671556
vm_00745,Delay-Insensitive,small_2_4,xlarge_32_64,2,32,558,55.35093189964158,96.27,10.783889549500254,0.0,0.008960573476702509,45.420107526881715,66.46,2.785803260979493,0.0,0.0,-0.6094384941675486,1.7392661098199755,1.7392661098199755
vm_00746,Interactive,medium_4_8,xlarge_32_64,4,32,553,27.429059674502714,83.67,20.04777396073821,0.12839059674502712,0.0,69.47309222423146,88.72,6.855981918423831,0.0,0.0,33.69140504423113,3.0504144506921356,3.0504144506921356
vm_00747,Delay-Insensitive,xlarge_16_32,large_16_32,16,16,554,4.06375451263538,10.73,2.0279737126127433,0.6606498194945848,0.0,16.853249097472926,20.96,0.9220967846889645,0.0,0.0,-0.009542136339238283,2.640415400742675,2.640415400742675
vm_00748,Interactive,xlarge_16_32,large_16_32,16,16,566,33.67487632508834,100.0,28.926001211554834,0.1607773851590106,0.10070671378091872,27.952650176678446,41.39,3.0945557745836254,0.0,0.0,50.05193674873048,2.969572895669355,2.969572895669355
vm_00749,Interactive,xxlarge_32_64,xxlarge_64_128,32,64,557,35.555260323159786,58.66,6.273073307245915,0.0,0.0,32.40608617594255,42.03,0.9851991617149307,0.0,0.0,1.326676525198934,1.6498261991852265,1.6498261991852265
vm_00750,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,552,14.15144927536232,28.69,3.9196710945250723,0.012681159420289856,0.0,73.39266304347827,76.83,0.8197173003526519,0.0,0.0,0.07718648473034584,2.027354191202827,2.027354191202827
vm_00751,Interactive,xxlarge_32_64,medium_8_16,32,8,561,27.330998217468807,79.59,19.820448740820602,0.12477718360071301,0.0,61.37409982174689,75.26,1.992773180058553,0.0,0.0,32.572530087455945,2.912078050231238,2.912078050231238
vm_00752,Interactive,xlarge_16_32,medium_8_16,16,8,561,4.819536541889483,11.84,2.3714456408866225,0.5133689839572193,0.0,15.481711229946523,18.28,0.7940078683705706,0.0,0.0,0.20605573684897482,2.4566677515755835,2.4566677515755835
vm_00753,Interactive,large_8_16,small_4_8,8,4,561,5.0765953654188944,15.96,2.5308533982588712,0.48841354723707664,0.0,14.31,16.62,0.0,0.0,0.0,-0.09136671726159218,3.1438392960600012,3.1438392960600012
vm_00754,Interactive,xxlarge_32_64,small_4_8,32,4,558,33.95100358422939,100.0,29.4348850068153,0.17921146953405018,0.15232974910394265,23.939695340501792,30.34,1.5714644842149035,0.0,0.0,48.4582463943573,2.945421031573013,2.945421031573013
vm_00756,Interactive,xxlarge_32_64,xlarge_32_64,32,32,554,35.55947653429603,59.3,6.078091887369831,0.0,0.0,41.034584837545125,48.68,0.9767913987805737,0.0,0.0,2.4805236497864698,1.6676285980421268,1.6676285980421268
vm_00758,Interactive,small_2_4,medium_8_16,2,8,557,26.675224416517057,78.73,19.78726320304183,0.12387791741472172,0.0,67.88262118491922,84.89,2.437374447262708,0.0,0.0,33.89141736872781,2.951427840706416,2.951427840706416
vm_00760,Interactive,small_2_4,medium_8_16,2,8,562,28.037669039145907,88.83,20.422058250440557,0.11387900355871886,0.0,68.25638790035586,85.06,2.9748672036862716,0.0,0.0,34.404081332552536,3.168237697505326,3.168237697505326
vm_00761,Interactive,small_2_4,medium_8_16,2,8,559,33.58593917710197,100.0,29.00529089301483,0.1771019677996422,0.09660107334525939,24.540125223613597,30.16,1.3854763108573378,0.0,0.0,49.31330502922137,2.97743646448861,2.97743646448861
vm_00762,Interactive,xxlarge_32_64,medium_8_16,32,8,559,35.767924865831844,63.58,6.033267360306499,0.0,0.0,41.095116279069764,47.06,0.9717778920109179,0.0,0.0,1.9130100845204012,1.7775702738834676,1.7775702738834676
vm_00763,Interactive,xlarge_16_32,xlarge_32_64,16,32,557,27.20149012567325,80.1,20.222013348197287,0.11490125673249552,0.0,53.24856373429085,73.02,4.358429534290202,0.0,0.0,29.967809937160506,2.9446916190962713,2.9446916190962713
vm_00764,Interactive,xlarge_16_32,large_16_32,16,16,555,26.90228828828829,82.68,20.058360806807976,0.13513513513513514,0.0,78.5369009009009,97.96,7.465133161701149,0.0,0.3621621621621622,33.320921917588585,3.073344509358861,3.073344509358861
vm_00765,Interactive,medium_4_8,large_16_32,4,16,560,35.56264285714286,62.11,6.096797524201677,0.0,0.0,33.79882142857143,39.55,1.0020312305600227,0.0,0.0,1.5217985422893392,1.7464956204042361,1.7464956204042361
vm_00766,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32,560,14.07880357142857,31.53,3.888611531040766,0.0125,0.0,79.22153571428571,83.23,0.8332079945778644,0.0,0.0,0.6229083497143773,2.2395368924662584,2.2395368924662584
vm_00767,Interactive,large_8_16,xxlarge_64_128,8,64,556,26.881978417266186,84.97,19.973811657138665,0.13489208633093525,0.0,54.77456834532374,66.06,2.2577380837422076,0.0,0.0,29.8054684928598,3.1608536649007988,3.1608536649007988
vm_00770,Interactive,xxlarge_32_64,medium_8_16,32,8,556,33.545179856115105,100.0,29.35118415531041,0.17625899280575538,0.10431654676258993,21.808147482014387,32.68,1.9248915691499764,0.0,0.0,50.822379301146974,2.981054220872527,2.981054220872527
vm_00772,Interactive,small_2_4,medium_8_16,2,8,553,26.9374321880651,93.83,19.736723741456462,0.10849909584086799,0.003616636528028933,73.09309222423147,85.14,2.534963915179475,0.0,0.0,33.063151703369094,3.483257028543809,3.483257028543809
vm_00773,Interactive,medium_4_8,medium_8_16,4,8,563,36.11232682060391,60.59,5.664709924298875,0.0,0.0,31.876358792184725,38.65,1.6024565414152512,0.0,0.0,1.84589790609963,1.677820437907378,1.677820437907378
vm_00774,Interactive,xxlarge_32_64,large_16_32,32,16,557,35.67714542190305,61.38,6.074978899987166,0.0,0.0,33.38387791741472,38.25,1.0513727098403836,0.0,0.0,1.47923236899274,1.72042912273798,1.72042912273798
vm_00776,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64,556,55.006924460431655,96.5,10.770820042962706,0.0,0.008992805755395683,37.6385071942446,54.59,2.509878666523318,0.0,0.0,0.864458512501983,1.7543245863421382,1.7543245863421382
vm_00777,Delay-Insensitive,small_2_4,xlarge_32_64,2,32,560,14.09480357142857,32.23,3.9533515543562125,0.007142857142857143,0.0,77.96,86.46,1.568821783667173,0.0,0.0,0.4448245855809745,2.2866583302610257,2.2866583302610257
vm_00778,Interactive,large_8_16,xxlarge_64_128,8,64,561,27.26723707664884,89.94,20.426470117466835,0.13012477718360071,0.0,60.90606060606061,74.32,2.540984340319501,0.0,0.0,29.113537501308492,3.2984640045185567,3.2984640045185567
vm_00779,Interactive,xlarge_16_32,xxlarge_64_128,16,64,562,36.06923487544484,58.7,6.101574118366404,0.0,0.0,40.525284697508894,50.79,2.301610923278306,0.0,0.0,1.5495434206921743,1.6274257051114134,1.6274257051114134
vm_00781,Interactive,xlarge_16_32,medium_8_16,16,8,546,36.14276556776557,58.63,5.854181462380716,0.0,0.0,28.031886446886446,34.66,1.1962308980267802,0.0,0.0,0.5086588013600419,1.6221780231529925,1.6221780231529925
vm_00782,Delay-Insensitive,medium_4_8,small_4_8,4,4,553,3.8958227848101266,10.48,1.9534175044774107,0.7106690777576854,0.0,17.654358047016277,22.22,0.7701625523727689,0.0,0.0,0.08114105024188545,2.6900607596581865,2.6900607596581865
vm_00783,Delay-Insensitive,large_8_16,small_4_8,8,4,559,13.828175313059033,28.71,4.007662360585082,0.016100178890876567,0.0,75.82694096601074,81.12,0.7467745086434321,0.0,0.0,0.45371965811965786,2.0761958356781096,2.0761958356781096
vm_00784,Interactive,xlarge_16_32,xlarge_32_64,16,32,556,27.296294964028778,86.56,19.643727603891847,0.12410071942446044,0.0,59.42293165467626,79.65,4.831835963410033,0.0,0.0,28.46003769177682,3.17112634202075,3.17112634202075
vm_00785,Interactive,xlarge_16_32,medium_8_16,16,8,547,32.58246800731261,100.0,29.066800604429066,0.19012797074954296,0.11517367458866545,33.414588665447894,45.56,4.643636076590496,0.0,0.0,47.00562508662509,3.069135216446974,3.069135216446974
vm_00786,Interactive,medium_4_8,large_16_32,4,16,561,27.41549019607843,79.12,20.252550839788235,0.12121212121212122,0.0,56.722959001782534,68.1,2.1431054270684937,0.0,0.0,34.98344721553438,2.88595970504724,2.88595970504724
vm_00787,Delay-Insensitive,large_8_16,small_4_8,8,4,558,4.10347670250896,11.14,1.987546801814336,0.6577060931899642,0.0,14.431756272401433,17.27,0.506590459653134,0.0,0.0,0.12100694809979995,2.7147711093835984,2.7147711093835984
vm_00788,Interactive,medium_4_8,xxlarge_64_128,4,64,554,27.402364620938627,86.28,19.94898268863998,0.12815884476534295,0.0,67.73256317689531,87.41,3.146595783961932,0.0,0.0,27.887553421109434,3.1486333823202957,3.1486333823202957
vm_00789,Interactive,xxlarge_32_64,small_4_8,32,4,553,27.68385171790235,98.41,19.783444975563807,0.10126582278481013,0.0018083182640144665,68.14555153707052,81.26,2.998758335068026,0.0,0.0,25.49801310043668,3.5547799129541313,3.5305158581406437
vm_00791,Interactive,small_2_4,medium_8_16,2,8,564,34.55150709219858,100.0,29.60955235126366,0.16843971631205673,0.0726950354609929,23.703156028368795,36.03,1.927333437186873,0.0,0.0,50.252249240121586,2.8942297577108906,2.8942297577108906
vm_00792,Interactive,small_2_4,xxlarge_64_128,2,64,554,34.08850180505415,100.0,29.577115434501987,0.18050541516245489,0.06498194945848375,30.76326714801444,42.49,2.6429273000430835,0.0,0.0,52.041176494362034,2.9335404815348456,2.9335404815348456
vm_00793,Interactive,large_8_16,xxlarge_64_128,8,64,559,27.022719141323794,90.9,19.669413616565784,0.10196779964221825,0.0017889087656529517,72.03542039355993,87.37,2.1686618919982767,0.0,0.0,28.085168768058836,3.3638361678042066,3.3638361678042066
vm_00794,Interactive,small_2_4,small_4_8,2,4,564,33.75496453900709,100.0,28.77837263049878,0.1702127659574468,0.051418439716312055,24.643918439716312,33.81,1.4733222931462588,0.0,0.0,44.819696048632224,2.9625271827627144,2.9625271827627144
vm_00796,Interactive,small_2_4,xxlarge_64_128,2,64,567,35.8757848324515,59.49,6.287098633930683,0.0,0.0,35.86878306878307,42.74,1.8712397679378567,0.0,0.0,1.7209166880287157,1.658221563035695,1.658221563035695
vm_00797,Interactive,medium_4_8,small_4_8,4,4,562,27.309572953736655,77.05,19.283352415690484,0.10142348754448399,0.0,69.5646975088968,83.61,3.3780948967061817,0.0,0.0,28.25374255111977,2.821354992643983,2.821354992643983
vm_00798,Interactive,large_8_16,large_16_32,8,16,552,4.876992753623188,15.09,2.4044705066542744,0.532608695652174,0.0,18.105778985507246,24.24,0.8148838504479817,0.0,0.0,-0.13081763396492718,3.0941198321013337,3.0941198321013337
vm_00799,Interactive,large_8_16,small_4_8,8,4,557,27.15579892280072,87.84,20.02939987362638,0.11669658886894076,0.0,67.55468581687612,83.54,2.7568641182001286,0.0,0.0,31.34320428160614,3.234668228679777,3.234668228679777
vm_00801,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64,550,4.024836363636363,11.88,1.8855854976597926,0.7054545454545454,0.0,11.207600000000001,15.78,0.831992836595196,0.0,0.0,0.207496497027575,2.9516727952802153,2.9516727952802153
vm_00803,Interactive,small_2_4,xxlarge_64_128,2,64,555,34.910918918918924,100.0,29.260713698089663,0.13873873873873874,0.03783783783783784,31.5761981981982,46.39,4.067690267494698,0.0,0.0,46.493147975368544,2.8644333376686917,2.8644333376686917
vm_00804,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64,557,55.67341113105925,100.0,11.513967410823335,0.0,0.01436265709156194,53.169820466786355,69.66,3.1512893849746195,0.0,0.0,-0.8711923527532264,1.7961895628164897,1.7961895628164897
vm_00806,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64,555,13.691891891891892,30.82,4.122223146628772,0.018018018018018018,0.0,73.59727927927928,78.88,1.2467265381195174,0.0,0.0,0.21607309466051916,2.2509672325305963,2.2509672325305963
vm_00807,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32,562,14.13923487544484,29.04,3.8444271241174057,0.0071174377224199285,0.0,89.18085409252669,94.29,0.8146162444561765,0.0,0.9626334519572953,0.2358424556309764,2.053859367626239,2.053859367626239
vm_00808,Interactive,medium_4_8,small_4_8,4,4,554,35.81904332129964,60.26,6.080676147470479,0.0,0.0,40.08250902527076,49.71,1.0362280433305129,0.0,0.0,1.4879645732689255,1.6823453228346457,1.6823453228346457
vm_00809,Interactive,large_8_16,medium_8_16,8,8,557,33.49840215439856,100.0,29.587795804550794,0.1687612208258528,0.09874326750448834,27.33928186714542,37.37,1.517326497226288,0.0,0.0,42.292359792580775,2.985217012414108,2.985217012414108
vm_00812,Interactive,small_2_4,xlarge_32_64,2,32,554,34.36518050541517,100.0,29.53868938191665,0.18050541516245489,0.039711191335740074,24.50005415162455,32.96,1.5566676854025678,0.0,0.0,49.9586845025604,2.909922151703591,2.909922151703591
vm_00813,Interactive,large_8_16,medium_8_16,8,8,553,27.569222423146474,83.59,20.3042093678552,0.12839059674502712,0.0,55.57645569620253,74.69,2.7374338232900315,0.0,0.0,34.76117601688723,3.032004266098553,3.032004266098553
vm_00814,Interactive,xxlarge_32_64,xlarge_32_64,32,32,559,26.67788908765653,92.04,19.956665153941156,0.12880143112701253,0.005366726296958855,62.871896243291594,73.34,2.836073118721552,0.0,0.0,33.070704273504276,3.450048079050811,3.450048079050811
vm_00815,Interactive,xlarge_16_32,xlarge_32_64,16,32,558,5.017903225806451,13.49,2.4320559110989404,0.4946236559139785,0.0,19.25019713261649,22.56,0.7961713571899687,0.0,0.0,0.03842355175688539,2.688373887049597,2.688373887049597
vm_00817,Interactive,large_8_16,xlarge_32_64,8,32,556,33.5998381294964,100.0,30.413420202966638,0.21223021582733814,0.07733812949640288,29.401133093525182,40.93,1.8002297081411607,0.0,0.0,50.330083014048526,2.976204814278932,2.976204814278932
vm_00818,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8,561,14.177005347593584,31.53,3.9012643026203593,0.0071301247771836,0.0,83.06413547237078,89.09,0.7773951533625654,0.0,0.0,-0.4007412592902728,2.2240239900418692,2.2240239900418692
