vm_id,subscription_id,deployment_id,vm_created_ts,vm_deleted_ts,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb
vm_00565,sub_040,dep_0166,1678184089,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_00566,sub_028,dep_0135,1728183057,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00567,sub_025,dep_0141,1740925328,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00568,sub_026,dep_0145,1698278226,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00569,sub_020,dep_0037,1690065519,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00570,sub_011,dep_0152,1725888027,,Delay-Insensitive,small_2_4,small_4_8,2,4
vm_00571,sub_028,dep_0092,1707257797,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00572,sub_007,dep_0095,1740828076,,Interactive,medium_4_8,medium_8_16,4,8
vm_00573,sub_010,dep_0067,1734662299,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00574,sub_030,dep_0093,1740856443,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00575,sub_029,dep_0016,1733462096,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00576,sub_041,dep_0105,1696577090,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_00577,sub_006,dep_0020,1724795342,1741001414.0,Interactive,small_2_4,small_4_8,2,4
vm_00578,sub_005,dep_0003,1691119959,,Interactive,large_8_16,large_16_32,8,16
vm_00579,sub_007,dep_0157,1735146738,,Interactive,large_8_16,small_4_8,8,4
vm_00580,sub_009,dep_0012,1703857311,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_00581,sub_030,dep_0126,1729403596,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00582,sub_012,dep_0054,1736315229,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00583,sub_027,dep_0113,1712610003,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00584,sub_019,dep_0056,1696730582,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00585,sub_043,dep_0074,1735646548,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00586,sub_042,dep_0073,1721060863,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00587,sub_019,dep_0086,1729449766,,Interactive,medium_4_8,medium_8_16,4,8
vm_00588,sub_024,dep_0064,1697316164,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00589,sub_016,dep_0032,1729726236,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00590,sub_006,dep_0003,1713258648,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00591,sub_020,dep_0045,1685041576,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00592,sub_037,dep_0132,1682013513,,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64
vm_00593,sub_013,dep_0174,1693285734,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00594,sub_004,dep_0074,1689188780,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00595,sub_036,dep_0005,1696307282,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00596,sub_041,dep_0108,1714250402,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_00597,sub_015,dep_0013,1727616643,,Interactive,large_8_16,medium_8_16,8,8
vm_00598,sub_029,dep_0106,1688078579,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00599,sub_011,dep_0058,1733991453,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00600,sub_014,dep_0121,1733777664,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00601,sub_039,dep_0022,1685761181,,Interactive,medium_4_8,medium_8_16,4,8
vm_00602,sub_009,dep_0197,1694957027,,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_00603,sub_005,dep_0198,1706227803,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_00604,sub_003,dep_0028,1708078123,,Interactive,medium_4_8,large_16_32,4,16
vm_00605,sub_003,dep_0181,1703211390,,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_00606,sub_002,dep_0116,1698773398,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00607,sub_021,dep_0094,1730081310,,Interactive,medium_4_8,small_4_8,4,4
vm_00608,sub_010,dep_0002,1733315651,,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32
vm_00609,sub_032,dep_0189,1699132468,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00610,sub_018,dep_0032,1727058461,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00611,sub_001,dep_0050,1740882275,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00612,sub_044,dep_0038,1732888819,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00613,sub_029,dep_0120,1740862460,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00614,sub_036,dep_0024,1716721167,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00615,sub_036,dep_0103,1735672215,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00616,sub_015,dep_0053,1709130938,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00617,sub_024,dep_0130,1727357911,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00618,sub_021,dep_0193,1680532344,,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_00619,sub_035,dep_0147,1729984042,,Interactive,large_8_16,large_16_32,8,16
vm_00620,sub_044,dep_0034,1714435158,,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32
vm_00621,sub_007,dep_0033,1734659886,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00622,sub_013,dep_0107,1719467446,,Interactive,medium_4_8,small_4_8,4,4
vm_00623,sub_034,dep_0087,1693097032,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00624,sub_023,dep_0181,1702446826,,Interactive,small_2_4,medium_8_16,2,8
vm_00625,sub_043,dep_0142,1719230794,1741022402.0,Interactive,large_8_16,large_16_32,8,16
vm_00626,sub_037,dep_0121,1700823322,,Interactive,large_8_16,large_16_32,8,16
vm_00627,sub_023,dep_0096,1702541858,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00628,sub_044,dep_0008,1712647269,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_00629,sub_002,dep_0085,1683241998,,Interactive,large_8_16,large_16_32,8,16
vm_00630,sub_038,dep_0034,1733428299,,Interactive,medium_4_8,small_4_8,4,4
vm_00631,sub_019,dep_0051,1736170114,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00632,sub_011,dep_0065,1678583548,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00633,sub_020,dep_0046,1740788292,1740963264.0,Interactive,large_8_16,small_4_8,8,4
vm_00634,sub_001,dep_0049,1686182008,,Interactive,medium_4_8,large_16_32,4,16
vm_00635,sub_043,dep_0060,1684715781,,Interactive,medium_4_8,large_16_32,4,16
vm_00636,sub_042,dep_0130,1704595024,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00637,sub_021,dep_0193,1717200595,,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_00638,sub_032,dep_0198,1733985127,1740893988.0,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00639,sub_030,dep_0035,1706797566,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_00640,sub_027,dep_0183,1732562582,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00641,sub_010,dep_0071,1711051390,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00642,sub_008,dep_0195,1733199526,1740963193.0,Interactive,large_8_16,large_16_32,8,16
vm_00643,sub_006,dep_0113,1708000963,,Interactive,medium_4_8,small_4_8,4,4
vm_00644,sub_031,dep_0006,1704528440,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00645,sub_017,dep_0092,1708770548,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00646,sub_023,dep_0143,1688110334,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00647,sub_036,dep_0056,1701735166,,Interactive,medium_4_8,small_4_8,4,4
vm_00648,sub_020,dep_0100,1687018142,1740932488.0,Interactive,small_2_4,small_4_8,2,4
vm_00649,sub_041,dep_0137,1684508243,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00650,sub_034,dep_0094,1736540389,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00651,sub_042,dep_0171,1725397476,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00652,sub_027,dep_0008,1730437181,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00653,sub_008,dep_0016,1740824592,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00654,sub_018,dep_0034,1713349094,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00655,sub_014,dep_0070,1709661600,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00656,sub_042,dep_0005,1691492642,,Interactive,medium_4_8,large_16_32,4,16
vm_00657,sub_019,dep_0186,1688617414,,Delay-Insensitive,large_8_16,xlarge_32_64,8,32
vm_00658,sub_024,dep_0136,1683386893,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_00659,sub_010,dep_0184,1734638913,,Interactive,small_2_4,medium_8_16,2,8
vm_00660,sub_011,dep_0003,1736557822,1741004993.0,Interactive,medium_4_8,small_4_8,4,4
vm_00661,sub_005,dep_0016,1737113961,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00662,sub_019,dep_0166,1691865500,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00663,sub_040,dep_0171,1708402967,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00664,sub_041,dep_0131,1693337767,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00665,sub_026,dep_0143,1690989032,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00666,sub_009,dep_0033,1707226904,,Interactive,large_8_16,large_16_32,8,16
vm_00667,sub_023,dep_0059,1680201509,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00668,sub_037,dep_0144,1682839235,,Interactive,medium_4_8,large_16_32,4,16
vm_00669,sub_029,dep_0109,1723213651,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00670,sub_035,dep_0149,1728699156,,Interactive,large_8_16,medium_8_16,8,8
vm_00671,sub_041,dep_0074,1704898963,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00672,sub_028,dep_0051,1735033184,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00673,sub_022,dep_0128,1697216507,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00674,sub_025,dep_0027,1702378512,,Interactive,small_2_4,medium_8_16,2,8
vm_00675,sub_037,dep_0149,1740925550,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00676,sub_020,dep_0008,1723904375,,Interactive,large_8_16,medium_8_16,8,8
vm_00677,sub_020,dep_0098,1683483907,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00678,sub_040,dep_0132,1740932739,,Interactive,large_8_16,small_4_8,8,4
vm_00679,sub_002,dep_0146,1719544125,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00680,sub_026,dep_0033,1679568677,,Interactive,large_8_16,medium_8_16,8,8
vm_00681,sub_012,dep_0015,1740946720,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00682,sub_019,dep_0194,1705758580,,Interactive,small_2_4,medium_8_16,2,8
vm_00683,sub_038,dep_0065,1714073170,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00684,sub_009,dep_0199,1705921867,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00685,sub_022,dep_0018,1736749477,,Interactive,small_2_4,medium_8_16,2,8
vm_00686,sub_020,dep_0079,1700814095,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00687,sub_026,dep_0171,1692722933,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00688,sub_027,dep_0152,1720031867,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00689,sub_038,dep_0006,1682115059,,Interactive,large_8_16,large_16_32,8,16
vm_00690,sub_028,dep_0063,1724020707,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00691,sub_029,dep_0140,1736959457,,Interactive,large_8_16,large_16_32,8,16
vm_00692,sub_006,dep_0071,1740792320,,Interactive,small_2_4,small_4_8,2,4
vm_00693,sub_021,dep_0136,1710270339,1740860750.0,Interactive,medium_4_8,medium_8_16,4,8
vm_00694,sub_034,dep_0079,1686087672,,Interactive,medium_4_8,medium_8_16,4,8
vm_00695,sub_004,dep_0032,1723521218,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00696,sub_025,dep_0017,1682447502,,Interactive,medium_4_8,small_4_8,4,4
vm_00697,sub_041,dep_0015,1686867718,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00698,sub_038,dep_0134,1680977700,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00699,sub_038,dep_0047,1682992873,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00700,sub_044,dep_0043,1730185791,,Interactive,small_2_4,medium_8_16,2,8
vm_00701,sub_016,dep_0130,1740894869,,Interactive,small_2_4,large_16_32,2,16
vm_00702,sub_004,dep_0030,1694779569,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00703,sub_026,dep_0027,1709949930,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00704,sub_042,dep_0184,1699020964,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00705,sub_008,dep_0053,1686819750,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00706,sub_038,dep_0068,1695625715,1740955294.0,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00707,sub_000,dep_0086,1730696285,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00708,sub_038,dep_0092,1682650598,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00709,sub_018,dep_0081,1698079372,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00710,sub_018,dep_0090,1728779965,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00711,sub_015,dep_0138,1681435483,,Interactive,small_2_4,large_16_32,2,16
vm_00712,sub_030,dep_0028,1736083493,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00713,sub_015,dep_0152,1694840032,1741031914.0,Interactive,xlarge_16_32,small_4_8,16,4
vm_00714,sub_020,dep_0154,1721228791,,Interactive,medium_4_8,medium_8_16,4,8
vm_00715,sub_017,dep_0133,1694225288,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00716,sub_043,dep_0152,1709282477,,Interactive,medium_4_8,large_16_32,4,16
vm_00717,sub_019,dep_0033,1720236346,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00718,sub_040,dep_0012,1711846636,,Interactive,large_8_16,medium_8_16,8,8
vm_00719,sub_008,dep_0108,1707555359,,Interactive,small_2_4,small_4_8,2,4
vm_00720,sub_036,dep_0011,1695245728,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00721,sub_039,dep_0181,1682787556,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00722,sub_028,dep_0003,1720515354,,Interactive,small_2_4,small_4_8,2,4
vm_00723,sub_026,dep_0123,1733865600,,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_00724,sub_016,dep_0162,1736416817,,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4
vm_00725,sub_014,dep_0100,1678353875,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00726,sub_012,dep_0017,1697283294,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00727,sub_020,dep_0189,1699240827,1740791552.0,Interactive,large_8_16,small_4_8,8,4
vm_00728,sub_024,dep_0061,1733240686,,Interactive,small_2_4,large_16_32,2,16
vm_00729,sub_039,dep_0142,1740951374,,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_00730,sub_041,dep_0191,1708494572,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00731,sub_037,dep_0113,1697118346,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00732,sub_003,dep_0081,1710215319,,Interactive,large_8_16,medium_8_16,8,8
vm_00733,sub_030,dep_0077,1725744319,,Interactive,large_8_16,large_16_32,8,16
vm_00734,sub_040,dep_0110,1723899329,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00735,sub_018,dep_0167,1678881525,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00736,sub_001,dep_0136,1683220513,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00737,sub_000,dep_0164,1713850223,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00738,sub_000,dep_0060,1721567332,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_00739,sub_009,dep_0014,1736092775,,Interactive,large_8_16,small_4_8,8,4
vm_00740,sub_027,dep_0004,1680765039,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00741,sub_034,dep_0182,1681569208,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00742,sub_023,dep_0048,1711431132,,Interactive,small_2_4,medium_8_16,2,8
vm_00743,sub_009,dep_0064,1690220289,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00744,sub_031,dep_0171,1702098479,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00745,sub_044,dep_0198,1699449559,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_00746,sub_044,dep_0101,1696343442,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00747,sub_008,dep_0028,1684342875,,Delay-Insensitive,xlarge_16_32,large_16_32,16,16
vm_00748,sub_035,dep_0024,1730835372,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00749,sub_036,dep_0023,1734271827,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00750,sub_025,dep_0175,1714627887,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_00751,sub_032,dep_0105,1718788616,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00752,sub_035,dep_0072,1723020186,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00753,sub_002,dep_0125,1715090050,,Interactive,large_8_16,small_4_8,8,4
vm_00754,sub_029,dep_0138,1702198655,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00755,sub_010,dep_0086,1740895386,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00756,sub_002,dep_0097,1694973764,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00757,sub_027,dep_0124,1736991425,1740869690.0,Interactive,medium_4_8,small_4_8,4,4
vm_00758,sub_026,dep_0011,1682634367,,Interactive,small_2_4,medium_8_16,2,8
vm_00759,sub_029,dep_0062,1740945140,,Interactive,large_8_16,medium_8_16,8,8
vm_00760,sub_008,dep_0050,1704693311,,Interactive,small_2_4,medium_8_16,2,8
vm_00761,sub_014,dep_0044,1695631203,,Interactive,small_2_4,medium_8_16,2,8
vm_00762,sub_009,dep_0052,1717710695,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00763,sub_037,dep_0140,1711608956,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00764,sub_032,dep_0012,1679677690,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00765,sub_016,dep_0167,1701855830,,Interactive,medium_4_8,large_16_32,4,16
vm_00766,sub_019,dep_0146,1690490477,,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_00767,sub_013,dep_0122,1686687903,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00768,sub_034,dep_0043,1740951639,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00769,sub_036,dep_0166,1740829671,,Interactive,small_2_4,large_16_32,2,16
vm_00770,sub_025,dep_0107,1708625365,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00771,sub_007,dep_0144,1704953348,1740931988.0,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00772,sub_001,dep_0071,1682437399,,Interactive,small_2_4,medium_8_16,2,8
vm_00773,sub_020,dep_0119,1724361045,,Interactive,medium_4_8,medium_8_16,4,8
vm_00774,sub_037,dep_0034,1729152731,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00775,sub_018,dep_0197,1740801170,,Interactive,medium_4_8,small_4_8,4,4
vm_00776,sub_020,dep_0072,1713263491,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_00777,sub_037,dep_0046,1701534085,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_00778,sub_038,dep_0032,1701036092,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00779,sub_027,dep_0067,1712622545,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00780,sub_022,dep_0139,1701818444,1740892713.0,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00781,sub_019,dep_0024,1704671249,1740954292.0,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00782,sub_014,dep_0095,1720072556,,Delay-Insensitive,medium_4_8,small_4_8,4,4
vm_00783,sub_010,dep_0142,1686385062,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00784,sub_003,dep_0179,1681983552,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00785,sub_003,dep_0130,1729376748,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00786,sub_003,dep_0060,1718554193,,Interactive,medium_4_8,large_16_32,4,16
vm_00787,sub_029,dep_0100,1701155483,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00788,sub_031,dep_0167,1718127173,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00789,sub_000,dep_0194,1701700523,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00790,sub_038,dep_0065,1738001199,1740819455.0,Interactive,large_8_16,large_16_32,8,16
vm_00791,sub_033,dep_0024,1703571031,,Interactive,small_2_4,medium_8_16,2,8
vm_00792,sub_015,dep_0041,1721962679,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00793,sub_028,dep_0003,1727899672,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00794,sub_020,dep_0028,1683787444,,Interactive,small_2_4,small_4_8,2,4
vm_00795,sub_013,dep_0014,1711055918,1740874276.0,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_00796,sub_035,dep_0088,1732221902,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00797,sub_036,dep_0041,1679228002,,Interactive,medium_4_8,small_4_8,4,4
vm_00798,sub_019,dep_0127,1700278957,1740969721.0,Interactive,large_8_16,large_16_32,8,16
vm_00799,sub_038,dep_0130,1719691768,,Interactive,large_8_16,small_4_8,8,4
vm_00800,sub_017,dep_0051,1732598003,1740911435.0,Interactive,large_8_16,small_4_8,8,4
vm_00801,sub_019,dep_0103,1716896012,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_00802,sub_011,dep_0009,1740813960,,Interactive,small_2_4,large_16_32,2,16
vm_00803,sub_043,dep_0119,1709531917,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00804,sub_033,dep_0035,1692443959,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00805,sub_017,dep_0156,1740818283,,Interactive,medium_4_8,medium_8_16,4,8
vm_00806,sub_028,dep_0089,1719619900,,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64
vm_00807,sub_044,dep_0063,1721142774,,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32
vm_00808,sub_007,dep_0002,1701099234,,Interactive,medium_4_8,small_4_8,4,4
vm_00809,sub_012,dep_0198,1680279653,,Interactive,large_8_16,medium_8_16,8,8
vm_00810,sub_041,dep_0007,1717327908,1740807586.0,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00811,sub_006,dep_0106,1699839800,1740876973.0,Interactive,large_8_16,xlarge_32_64,8,32
vm_00812,sub_011,dep_0148,1711718970,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00813,sub_031,dep_0053,1718132284,,Interactive,large_8_16,medium_8_16,8,8
vm_00814,sub_038,dep_0059,1735634511,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00815,sub_009,dep_0082,1692029030,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00816,sub_014,dep_0083,1740943473,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00817,sub_006,dep_0096,1686897736,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00818,sub_026,dep_0029,1690775197,,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_00819,sub_030,dep_0147,1706685098,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_00820,sub_042,dep_0037,1724943024,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00821,sub_020,dep_0042,1713825985,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00822,sub_013,dep_0062,1710149941,,Interactive,large_8_16,small_4_8,8,4
vm_00823,sub_009,dep_0147,1722547978,,Interactive,small_2_4,small_4_8,2,4
vm_00824,sub_022,dep_0163,1716745631,,Interactive,small_2_4,large_16_32,2,16
vm_00825,sub_032,dep_0066,1695817942,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00826,sub_034,dep_0157,1716821147,,Delay-Insensitive,small_2_4,small_4_8,2,4
vm_00827,sub_036,dep_0029,1740838413,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00828,sub_011,dep_0018,1698397406,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00829,sub_005,dep_0031,1733723937,,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64
vm_00830,sub_033,dep_0107,1721832964,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00831,sub_007,dep_0123,1684087499,,Interactive,small_2_4,large_16_32,2,16
vm_00832,sub_028,dep_0022,1726587715,,Interactive,large_8_16,large_16_32,8,16
vm_00833,sub_035,dep_0186,1729521347,,Interactive,medium_4_8,small_4_8,4,4
vm_00834,sub_041,dep_0136,1740798074,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00835,sub_003,dep_0000,1698347057,1741046105.0,Interactive,small_2_4,large_16_32,2,16
vm_00836,sub_039,dep_0125,1740921024,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00837,sub_020,dep_0172,1698082565,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00838,sub_011,dep_0127,1704756880,,Interactive,medium_4_8,medium_8_16,4,8
vm_00839,sub_021,dep_0080,1685281305,,Interactive,large_8_16,medium_8_16,8,8
vm_00840,sub_021,dep_0071,1732905754,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00841,sub_028,dep_0088,1726538110,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_00842,sub_041,dep_0027,1686628459,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00843,sub_037,dep_0069,1717442237,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_00844,sub_004,dep_0192,1709185392,1740882945.0,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_00845,sub_013,dep_0141,1703245705,,Interactive,large_8_16,large_16_32,8,16
vm_00846,sub_027,dep_0035,1720785343,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00847,sub_030,dep_0051,1717337329,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00848,sub_027,dep_0132,1740817385,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00849,sub_000,dep_0069,1689017072,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00850,sub_032,dep_0150,1678789880,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00851,sub_032,dep_0041,1693501438,,Interactive,large_8_16,medium_8_16,8,8
